44
35
36
37
37
37
34
33
33
33
33
32
34
33
34
34
35
33
32
33
34
34
34
35
36
38
37
36
34
33
33
32
33
32
32
34
34
34
35
36
37
37
36
35
34
33
32
33
33
32
32
33
34
34
35
36
37
37
36
34
33
32
32
33
31
33
34
33
34
35
36
37
37
36
35
33
32
32
33
31
33
32
33
34
34
36
36
37
36
36
33
32
32
32
32
32
32
32
34
34
35
36
32
33
32
32
33
33
34
34
35
36
37
37
35
34
33
32
32
32
31
33
33
33
34
35
36
37
36
36
37
35
36
33
32
32
32
32
32
32
33
34
34
35
36
37
36
35
34
33
32
32
32
31
33
32
33
34
35
36
37
36
35
34
33
32
31
32
31
33
33
33
34
34
36
36
36
35
35
33
32
32
32
32
31
32
32
33
36
36
36
35
34
33
32
32
32
31
32
33
33
33
34
35
36
37
35
35
34
32
32
32
32
31
32
32
33
34
35
36
37
35
35
34
32
32
32
32
31
33
32
33
34
34
36
36
36
35
36
33
32
32
32
32
31
33
33
33
34
35
36
36
35
35
34
32
32
32
31
32
32
31
32
32
33
34
35
36
36
36
35
35
33
32
34
34
35
36
37
35
35
33
32
32
32
32
31
32
32
33
33
34
35
36
36
35
35
33
32
32
32
32
31
32
32
33
33
34
35
36
36
36
33
33
32
31
32
31
32
32
33
33
34
35
36
36
35
35
33
32
31
32
32
31
32
32
33
33
35
36
36
35
35
33
32
31
32
32
31
31
32
33
33
34
35
36
36
35
34
33
32
33
33
34
35
36
36
35
35
34
32
31
32
32
30
32
33
33
33
34
35
37
35
34
33
36
33
32
31
31
32
31
32
31
32
33
34
35
36
36
36
35
33
32
31
32
32
31
32
31
33
33
34
35
36
35
35
33
32
31
32
32
30
31
32
33
33
34
35
37
35
34
33
32
31
31
32
30
32
33
32
33
33
35
31
33
32
31
31
32
31
30
33
32
33
33
34
35
36
35
35
33
32
31
31
31
30
32
33
32
33
34
35
36
36
34
34
32
31
31
31
30
31
32
32
33
33
35
35
36
36
35
33
32
31
31
31
31
32
32
33
33
34
35
36
34
35
33
32
31
31
31
30
31
30
31
31
33
33
34
35
36
35
34
34
32
31
31
31
31
35
36
35
36
33
32
31
31
31
30
33
32
32
33
33
35
35
36
34
35
33
31
31
31
31
31
31
33
33
33
34
35
36
35
35
33
32
31
31
31
30
31
31
32
33
33
35
36
36
35
36
33
31
31
31
31
30
32
32
33
33
34
35
37
34
34
33
32
31
31
31
30
31
31
32
33
34
35
36
37
36
34
33
31
31
33
34
35
36
36
35
35
32
31
31
31
31
30
31
32
33
33
34
35
38
34
34
33
31
31
31
31
31
31
30
31
33
32
33
34
35
36
37
35
34
32
31
31
31
30
30
31
32
33
33
35
36
36
36
34
32
31
31
31
31
31
31
32
33
33
34
35
36
35
34
33
31
31
